timestamp ecg beat_detected ibi
4040775560.0 1.9843597412 0 683964.0
4040779564.0 1.6959922313 0 687968.0
4040783572.0 1.4809384346 0 691976.0
4040787580.0 1.6471162796 0 695984.0
4040791580.0 2.0136852264 0 699984.0
4040795580.0 2.0478982925 0 703984.0
4040799572.0 1.7106549739 0 707976.0
4040803572.0 1.4076246261 0 711976.0
4040807572.0 1.4467253684 0 715976.0
4040811576.0 1.7253177165 0 719980.0
4040815580.0 1.8377322196 0 723984.0
4040819580.0 1.7350928783 0 727984.0
4040823580.0 1.862170124 0 731984.0
4040827580.0 2.4975562095 0 735984.0
4040831580.0 3.4359726905 0 739984.0
4040835576.0 4.0713586807 1 743980.0
4040839572.0 4.1935482025 0 3996.0
4040843572.0 4.0713586807 0 7996.0
4040847564.0 3.9931573867 0 11988.0
4040851564.0 3.7829911708 0 15988.0
4040855560.0 3.1573803424 0 19984.0
4040859556.0 2.2922775745 0 23980.0
4040863564.0 1.6422286987 0 27988.0
4040867572.0 1.4760508537 0 31996.0
4040871572.0 1.6813293457 0 35996.0
4040875580.0 1.6813293457 0 40004.0
4040879580.0 1.3538612127 0 44004.0
4040883580.0 1.0899316024 0 48004.0
4040887568.0 1.173020482 0 51992.0
4040891572.0 1.4613881111 0 55996.0
4040895576.0 1.5102639198 0 60000.0
4040899572.0 1.2707722187 0 63996.0
4040903568.0 1.0899316024 0 67992.0
4040907560.0 1.2365591526 0 71984.0
4040911572.0 1.5591397285 0 75996.0
4040915576.0 1.5835777282 0 80000.0
4040919576.0 1.2854349613 0 84000.0
4040923572.0 1.0752688646 0 87996.0
4040927572.0 1.256109476 0 91996.0
4040931564.0 1.6520038604 0 95988.0
4040935556.0 1.7350928783 0 99980.0
4040939556.0 1.4320625305 0 103980.0
4040943544.0 1.1925709247 0 107968.0
4040947548.0 1.3000977039 0 111972.0
4040951532.0 1.6471162796 0 115956.0
4040955548.0 1.7302052974 0 119972.0
4040959548.0 1.4760508537 0 123972.0
4040963548.0 1.2756597995 0 127972.0
4040967548.0 1.4613881111 0 131972.0
4040971564.0 1.8572825431 0 135988.0
4040975572.0 1.8963831901 0 139996.0
4040979572.0 1.5738025665 0 143996.0
4040983580.0 1.3245357275 0 148004.0
4040987584.0 1.4858260154 0 152008.0
4040991572.0 1.8914956092 0 155996.0
4040995576.0 1.989247322 0 160000.0
4040999572.0 1.7106549739 0 163996.0
4041003572.0 1.4565005302 0 167996.0
4041007564.0 1.5982404708 0 171988.0
4041011560.0 1.9452590942 0 175984.0
4041015560.0 1.9941349029 0 179984.0
4041019564.0 1.7057673931 0 183988.0
4041023564.0 1.500488758 0 187988.0
4041027540.0 1.6813293457 0 191964.0
4041031548.0 2.0430107116 0 195972.0
4041035540.0 2.0869989395 0 199964.0
4041039532.0 1.7888562679 0 203956.0
4041043540.0 1.5738025665 0 207964.0
4041047540.0 1.74486804 0 211964.0
4041051532.0 2.1212120056 0 215956.0
4041055532.0 2.2091886997 0 219956.0
4041059532.0 1.9501466751 0 223956.0
4041063532.0 1.7350928783 0 227956.0
4041067516.0 1.8768328666 0 231940.0
4041071532.0 2.2140762805 0 235956.0
4041075532.0 2.2434017658 0 239956.0
4041079532.0 1.9305962562 0 243956.0
4041083532.0 1.7008798122 0 247956.0
4041087520.0 1.8377322196 0 251944.0
4041091532.0 2.1798632144 0 255956.0
4041095540.0 2.2189638614 0 259964.0
4041099548.0 1.9061583518 0 263972.0
4041103556.0 1.6568914413 0 267980.0
4041107556.0 1.7888562679 0 271980.0
4041111560.0 2.1212120056 0 275984.0
4041115556.0 2.1456501483 0 279980.0
4041119556.0 1.8035190582 0 283980.0
4041123548.0 1.5151515007 0 287972.0
4041127548.0 1.6177907943 0 291972.0
4041131548.0 1.9061583518 0 295972.0
4041135548.0 1.9403715133 0 299972.0
4041139556.0 1.6568914413 0 303980.0
4041143564.0 1.3929618644 0 307988.0
4041147568.0 1.500488758 0 311992.0
4041151548.0 1.8132943153 0 315972.0
4041155548.0 1.862170124 0 319972.0
4041159548.0 1.5738025665 0 323972.0
4041163548.0 1.3440860509 0 327972.0
4041167532.0 1.4613881111 0 331956.0
4041171540.0 1.808406639 0 335964.0
4041175532.0 1.8914956092 0 339956.0
4041179532.0 1.59335289 0 343956.0
4041183532.0 1.3636363744 0 347956.0
4041187540.0 1.5102639198 0 351964.0
4041191540.0 1.8572825431 0 355964.0
4041195548.0 1.9208210945 0 359972.0
4041199540.0 1.6324535369 0 363964.0
4041203548.0 1.4173997879 0 367972.0
4041207556.0 1.5591397285 0 371980.0
4041211564.0 1.9159335136 0 375988.0
4041215576.0 1.9745845794 0 380000.0
4041219572.0 1.6911046504 0 383996.0
4041223568.0 1.4565005302 0 387992.0
4041227556.0 1.5835777282 0 391980.0
4041231564.0 1.9403715133 0 395988.0
4041235568.0 1.9843597412 0 399992.0
4041239572.0 1.7057673931 0 403996.0
4041243564.0 1.5151515007 0 407988.0
4041247564.0 1.6764417648 0 411988.0
4041251568.0 1.9843597412 0 415992.0
4041255568.0 1.989247322 0 419992.0
4041259564.0 1.6764417648 0 423988.0
4041263564.0 1.4173997879 0 427988.0
4041267564.0 1.5640274047 0 431988.0
4041271556.0 1.9501466751 0 435980.0
4041275564.0 2.0527858734 0 439988.0
4041279556.0 1.7595307826 0 443980.0
4041283548.0 1.5053763389 0 447972.0
4041287548.0 1.6471162796 0 451972.0
4041291564.0 2.0332355499 0 455988.0
4041295564.0 2.106549263 0 459988.0
4041299564.0 1.783968687 0 463988.0
4041303564.0 1.5347018241 0 467988.0
4041307564.0 1.6617790222 0 471988.0
4041311568.0 1.9843597412 0 475992.0
4041315568.0 1.9990224838 0 479992.0
4041319564.0 1.6862169265 0 483988.0
4041323568.0 1.4418377876 0 487992.0
4041327564.0 1.5884653091 0 491988.0
4041331564.0 1.9843597412 0 495988.0
4041335564.0 2.0723361968 0 499988.0
4041339564.0 1.7595307826 0 503988.0
4041343564.0 1.4907135963 0 507988.0
4041347564.0 1.5835777282 0 511988.0
4041351564.0 1.9208210945 0 515988.0
4041355552.0 2.0039100646 0 519976.0
4041359540.0 1.7302052974 0 523964.0
4041363532.0 1.4662756919 0 527956.0
4041367532.0 1.59335289 0 531956.0
4041371532.0 1.9550342559 0 535956.0
4041375532.0 2.0430107116 0 539956.0
4041379524.0 1.74486804 0 543948.0
4041383516.0 1.4809384346 0 547940.0
4041387524.0 1.59335289 0 551948.0
4041391516.0 1.9501466751 0 555940.0
4041395524.0 2.0381231307 0 559948.0
4041399524.0 1.7546432018 0 563948.0
4041403524.0 1.5053763389 0 567948.0
4041407524.0 1.6129032135 0 571948.0
4041411532.0 1.9452590942 0 575956.0
4041415532.0 2.0087976455 0 579956.0
4041419524.0 1.7106549739 0 583948.0
4041423532.0 1.4662756919 0 587956.0
4041427540.0 1.6471162796 0 591964.0
4041431556.0 2.106549263 0 595980.0
4041435556.0 2.2629520893 0 599980.0
4041439556.0 1.9599218368 0 603980.0
4041443560.0 1.6275659561 0 607984.0
4041447560.0 1.6959922313 0 611984.0
4041451568.0 1.9941349029 0 615992.0
4041455556.0 2.0576734542 0 619980.0
4041459560.0 1.7497556209 0 623984.0
4041463560.0 1.4956011772 0 627984.0
4041467556.0 1.6275659561 0 631980.0
4041471560.0 1.9990224838 0 635984.0
4041475556.0 2.0625610351 0 639980.0
4041479560.0 1.7497556209 0 643984.0
4041483556.0 1.4467253684 0 647980.0
4041487556.0 1.539589405 0 651980.0
4041491540.0 1.8572825431 0 655964.0
4041495548.0 1.9257086753 0 659972.0
4041499556.0 1.6422286987 0 663980.0
4041503556.0 1.412512207 0 667980.0
4041507556.0 1.5835777282 0 671980.0
4041511560.0 1.9501466751 0 675984.0
4041515556.0 2.028347969 0 679980.0
4041519548.0 1.7204301357 0 683972.0
4041523548.0 1.4565005302 0 687972.0
